CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,TENURE,SSN,STATE,IS_FRAUD
CUST01351,Customer_1351,52,Widowed,Retired,4,Owned,Lower,High School,15,552-16-5493,FL,0
CUST01352,Customer_1352,48,Married,Retired,4,Owned,Middle,Master,6,440-25-5794,NC,0
CUST01353,Customer_1353,27,Divorced,Retired,7,Owned,Lower,None,4,684-44-6708,MI,0
CUST01354,Customer_1354,76,Widowed,Retired,4,Leased,Lower,None,3,407-83-3530,GA,0
CUST01355,Customer_1355,40,Divorced,Retired,6,Leased,Middle,PhD,6,817-43-6021,NC,0
CUST01356,Customer_1356,59,Widowed,Employed,5,Leased,Lower,Bachelor,15,162-16-9944,GA,1
CUST01357,Customer_1357,46,Single,Employed,1,Leased,Middle,PhD,18,106-59-5114,IL,0
CUST01358,Customer_1358,54,Married,Unemployed,5,Owned,Middle,None,3,671-10-2648,IL,0
CUST01359,Customer_1359,74,Single,Retired,4,Owned,Middle,Master,8,404-92-4147,IL,0
CUST01360,Customer_1360,38,Single,Self-Employed,4,Owned,Middle,Master,16,613-61-4728,CA,0
CUST01361,Customer_1361,68,Married,Retired,3,Owned,Lower,Master,2,845-73-4996,OH,0
CUST01362,Customer_1362,36,Single,Retired,2,Rented,Lower,None,18,373-34-9410,TX,0
CUST01363,Customer_1363,37,Married,Employed,6,Owned,Middle,PhD,1,213-25-3356,WA,0
CUST01364,Customer_1364,20,Single,Self-Employed,2,Rented,Lower,High School,6,848-71-9698,MI,1
CUST01365,Customer_1365,39,Single,Employed,1,Owned,Middle,None,1,748-53-1362,IL,0
CUST01366,Customer_1366,54,Widowed,Employed,4,Leased,Middle,Master,15,888-69-1643,GA,0
CUST01367,Customer_1367,57,Divorced,Unemployed,5,Owned,Lower,Master,9,972-65-6577,CA,0
CUST01368,Customer_1368,44,Married,Employed,2,Owned,Upper,High School,9,420-39-4278,OH,1
CUST01369,Customer_1369,40,Divorced,Unemployed,3,Owned,Lower,PhD,11,145-50-1561,MI,0
CUST01370,Customer_1370,31,Married,Unemployed,3,Owned,Upper,High School,6,636-28-6543,OH,0
CUST01371,Customer_1371,74,Married,Self-Employed,7,Leased,Middle,High School,15,435-34-2302,MI,1
CUST01372,Customer_1372,41,Widowed,Employed,2,Rented,Middle,PhD,9,445-16-3245,CA,0
CUST01373,Customer_1373,36,Divorced,Employed,7,Leased,Middle,Bachelor,16,516-66-5137,WA,0
CUST01374,Customer_1374,76,Widowed,Self-Employed,2,Rented,Middle,PhD,13,191-74-4811,NY,0
CUST01375,Customer_1375,57,Married,Employed,5,Rented,Upper,Bachelor,13,663-97-1437,CA,0
CUST01376,Customer_1376,70,Married,Retired,6,Leased,Upper,PhD,19,988-94-5661,GA,1
CUST01377,Customer_1377,42,Widowed,Employed,7,Rented,Lower,PhD,10,124-32-3033,GA,0
CUST01378,Customer_1378,44,Widowed,Employed,4,Owned,Middle,PhD,6,624-71-5395,TX,0
CUST01379,Customer_1379,63,Single,Employed,4,Owned,Middle,PhD,14,419-13-9451,NY,0
CUST01380,Customer_1380,78,Married,Unemployed,6,Leased,Upper,PhD,14,989-12-3944,WA,0
CUST01381,Customer_1381,66,Widowed,Unemployed,7,Rented,Middle,Bachelor,10,983-45-6603,TX,0
CUST01382,Customer_1382,46,Married,Unemployed,1,Owned,Middle,Master,7,561-66-8922,CA,1
CUST01383,Customer_1383,55,Divorced,Self-Employed,2,Owned,Middle,High School,18,441-81-5106,MI,0
CUST01384,Customer_1384,39,Widowed,Self-Employed,2,Leased,Upper,Bachelor,5,284-16-7447,GA,0
CUST01385,Customer_1385,46,Single,Unemployed,6,Owned,Lower,Master,2,641-87-3117,IL,0
CUST01386,Customer_1386,42,Single,Employed,1,Rented,Middle,PhD,13,742-12-2252,NY,1
CUST01387,Customer_1387,24,Widowed,Self-Employed,1,Leased,Middle,None,2,634-57-6329,MI,0
CUST01388,Customer_1388,72,Widowed,Employed,1,Rented,Middle,PhD,15,853-84-2760,MI,0
CUST01389,Customer_1389,26,Widowed,Self-Employed,7,Leased,Middle,High School,17,282-57-9615,CA,0
CUST01390,Customer_1390,34,Divorced,Retired,1,Rented,Upper,Bachelor,14,701-23-6717,MI,1
CUST01391,Customer_1391,33,Single,Retired,2,Rented,Middle,Master,5,404-19-7409,IL,0
CUST01392,Customer_1392,31,Widowed,Unemployed,4,Rented,Middle,Master,18,349-79-5968,NY,0
CUST01393,Customer_1393,48,Single,Unemployed,3,Leased,Lower,None,2,501-28-3631,NY,1
CUST01394,Customer_1394,77,Single,Self-Employed,1,Leased,Middle,High School,3,400-71-4735,IL,1
CUST01395,Customer_1395,38,Divorced,Unemployed,3,Owned,Lower,Master,6,130-11-3470,OH,0
CUST01396,Customer_1396,63,Married,Retired,6,Leased,Middle,PhD,11,558-39-9951,WA,0
CUST01397,Customer_1397,63,Widowed,Unemployed,3,Leased,Middle,Master,14,307-46-4579,CA,0
CUST01398,Customer_1398,65,Widowed,Employed,4,Owned,Upper,Bachelor,6,346-88-3276,GA,0
CUST01399,Customer_1399,56,Widowed,Unemployed,4,Leased,Lower,High School,18,109-55-6712,CA,0
CUST01400,Customer_1400,63,Widowed,Employed,2,Owned,Middle,PhD,16,509-47-8757,CA,0
CUST01401,Customer_1401,65,Divorced,Self-Employed,1,Rented,Middle,PhD,5,436-66-8536,NY,0
CUST01402,Customer_1402,60,Widowed,Employed,6,Owned,Middle,PhD,2,458-58-4471,NC,1
CUST01403,Customer_1403,52,Widowed,Employed,7,Rented,Lower,None,14,652-58-8669,NY,0
CUST01404,Customer_1404,23,Married,Retired,4,Owned,Middle,None,4,327-24-4805,NY,0
CUST01405,Customer_1405,49,Married,Unemployed,6,Rented,Middle,High School,6,650-35-9982,WA,0
CUST01406,Customer_1406,64,Divorced,Self-Employed,3,Rented,Lower,Master,15,563-82-5918,FL,0
CUST01407,Customer_1407,39,Widowed,Self-Employed,7,Leased,Lower,Bachelor,4,453-85-2417,NC,0
CUST01408,Customer_1408,33,Married,Unemployed,4,Owned,Middle,None,7,325-78-9141,MI,1
CUST01409,Customer_1409,54,Married,Unemployed,6,Owned,Middle,High School,18,361-57-5375,GA,0
CUST01410,Customer_1410,26,Married,Employed,5,Rented,Middle,PhD,13,753-54-6504,WA,0
CUST01411,Customer_1411,62,Widowed,Self-Employed,7,Rented,Lower,Bachelor,12,701-83-2248,WA,0
CUST01412,Customer_1412,78,Divorced,Retired,4,Leased,Upper,High School,19,696-26-1099,CA,0
CUST01413,Customer_1413,48,Married,Unemployed,6,Owned,Lower,Master,15,744-44-7449,TX,0
CUST01414,Customer_1414,19,Divorced,Retired,7,Owned,Middle,Bachelor,9,943-21-5062,NY,0
CUST01415,Customer_1415,34,Divorced,Unemployed,6,Owned,Lower,PhD,13,188-83-9994,GA,1
CUST01416,Customer_1416,19,Divorced,Self-Employed,3,Leased,Middle,Bachelor,11,881-98-3992,FL,0
CUST01417,Customer_1417,46,Divorced,Unemployed,1,Rented,Middle,High School,7,350-86-6864,GA,0
CUST01418,Customer_1418,37,Single,Employed,3,Leased,Lower,High School,19,439-28-1228,MI,0
CUST01419,Customer_1419,65,Single,Unemployed,5,Owned,Lower,High School,12,134-71-3374,CA,0
CUST01420,Customer_1420,70,Widowed,Unemployed,7,Rented,Lower,Master,15,837-85-5064,MI,0
CUST01421,Customer_1421,44,Divorced,Self-Employed,6,Rented,Middle,Bachelor,8,369-25-3309,IL,0
CUST01422,Customer_1422,78,Widowed,Self-Employed,5,Rented,Middle,High School,4,653-77-7643,WA,0
CUST01423,Customer_1423,45,Widowed,Employed,4,Rented,Lower,Bachelor,3,961-68-5571,GA,0
CUST01424,Customer_1424,25,Married,Employed,7,Owned,Middle,None,16,419-39-4314,CA,0
CUST01425,Customer_1425,74,Married,Employed,2,Rented,Upper,None,10,890-58-2988,WA,0
CUST01426,Customer_1426,42,Widowed,Unemployed,6,Leased,Upper,Bachelor,10,273-12-8614,CA,0
CUST01427,Customer_1427,72,Single,Employed,4,Rented,Upper,Master,3,297-19-3605,FL,1
CUST01428,Customer_1428,63,Widowed,Unemployed,4,Owned,Middle,High School,15,537-95-8734,OH,1
CUST01429,Customer_1429,76,Single,Employed,3,Owned,Middle,Master,6,253-57-8417,WA,0
CUST01430,Customer_1430,58,Married,Retired,5,Rented,Lower,PhD,12,784-51-3155,TX,0
CUST01431,Customer_1431,54,Married,Unemployed,7,Rented,Middle,High School,7,805-49-3133,OH,0
CUST01432,Customer_1432,32,Divorced,Self-Employed,3,Rented,Upper,None,5,741-88-8994,TX,0
CUST01433,Customer_1433,35,Married,Unemployed,1,Leased,Middle,None,4,942-67-7910,NY,1
CUST01434,Customer_1434,38,Widowed,Employed,1,Leased,Middle,None,16,318-38-2316,FL,0
CUST01435,Customer_1435,37,Widowed,Unemployed,2,Rented,Lower,Bachelor,2,172-84-5114,IL,0
CUST01436,Customer_1436,54,Divorced,Unemployed,3,Leased,Lower,None,1,598-17-2654,NC,0
CUST01437,Customer_1437,71,Widowed,Self-Employed,1,Leased,Upper,High School,6,168-53-6226,NC,0
CUST01438,Customer_1438,20,Single,Unemployed,2,Rented,Lower,None,17,213-73-1946,GA,0
CUST01439,Customer_1439,56,Widowed,Retired,5,Rented,Upper,High School,14,854-91-6760,CA,0
CUST01440,Customer_1440,65,Divorced,Self-Employed,5,Leased,Middle,Bachelor,16,589-75-3239,NC,0
CUST01441,Customer_1441,45,Single,Self-Employed,5,Rented,Lower,None,4,928-88-7259,GA,0
CUST01442,Customer_1442,35,Widowed,Self-Employed,5,Owned,Lower,Master,19,997-36-8956,CA,1
CUST01443,Customer_1443,44,Single,Unemployed,1,Owned,Middle,Bachelor,3,130-76-3604,WA,0
CUST01444,Customer_1444,69,Divorced,Employed,7,Rented,Middle,Bachelor,1,964-60-2776,NC,1
CUST01445,Customer_1445,74,Divorced,Retired,3,Owned,Upper,Bachelor,10,383-88-8239,GA,0
CUST01446,Customer_1446,60,Single,Self-Employed,1,Owned,Upper,None,9,422-33-1290,IL,0
CUST01447,Customer_1447,48,Married,Retired,6,Leased,Upper,Master,6,210-12-3969,NC,0
CUST01448,Customer_1448,58,Single,Retired,4,Leased,Upper,High School,4,268-11-8014,NY,0
CUST01449,Customer_1449,59,Widowed,Employed,3,Rented,Middle,High School,7,890-89-8530,NC,0
CUST01450,Customer_1450,65,Widowed,Employed,3,Owned,Upper,Master,8,215-24-8607,GA,0
CUST01451,Customer_1451,26,Widowed,Employed,5,Owned,Middle,High School,12,113-77-2134,GA,0
CUST01452,Customer_1452,22,Married,Unemployed,4,Owned,Middle,Bachelor,7,146-79-7581,NC,0
CUST01453,Customer_1453,39,Married,Self-Employed,1,Leased,Upper,PhD,5,176-13-8949,TX,0
CUST01454,Customer_1454,34,Widowed,Employed,1,Rented,Middle,None,12,336-96-5777,TX,0
CUST01455,Customer_1455,56,Married,Unemployed,7,Owned,Lower,High School,12,979-90-6541,OH,0
CUST01456,Customer_1456,50,Married,Self-Employed,4,Owned,Middle,Bachelor,9,194-89-4134,MI,1
CUST01457,Customer_1457,74,Single,Retired,7,Owned,Middle,Bachelor,3,326-61-4214,FL,0
CUST01458,Customer_1458,66,Widowed,Retired,5,Owned,Middle,None,19,765-33-9237,OH,0
CUST01459,Customer_1459,27,Single,Retired,6,Leased,Middle,PhD,10,189-51-9643,WA,0
CUST01460,Customer_1460,70,Single,Unemployed,3,Owned,Middle,None,6,855-83-6552,GA,0
CUST01461,Customer_1461,65,Widowed,Unemployed,6,Rented,Lower,PhD,14,611-28-3680,CA,0
CUST01462,Customer_1462,41,Widowed,Employed,5,Owned,Lower,High School,8,621-37-3824,MI,0
CUST01463,Customer_1463,21,Widowed,Retired,6,Rented,Middle,None,4,710-72-5464,WA,0
CUST01464,Customer_1464,67,Widowed,Self-Employed,2,Owned,Middle,PhD,14,355-25-3365,NC,0
CUST01465,Customer_1465,29,Single,Employed,5,Leased,Lower,PhD,2,396-94-3902,GA,0
CUST01466,Customer_1466,31,Married,Employed,3,Rented,Middle,Bachelor,6,916-57-5065,OH,0
CUST01467,Customer_1467,47,Widowed,Self-Employed,7,Rented,Middle,PhD,13,340-78-8581,GA,0
CUST01468,Customer_1468,23,Married,Self-Employed,7,Rented,Upper,Master,14,982-83-1797,NY,0
CUST01469,Customer_1469,42,Widowed,Employed,3,Owned,Upper,Bachelor,19,890-63-5617,GA,0
CUST01470,Customer_1470,33,Widowed,Retired,1,Rented,Middle,Bachelor,14,327-55-8199,OH,0
CUST01471,Customer_1471,21,Widowed,Self-Employed,2,Leased,Lower,PhD,5,629-19-7799,NC,0
CUST01472,Customer_1472,73,Widowed,Self-Employed,2,Owned,Middle,PhD,14,809-69-2805,MI,0
CUST01473,Customer_1473,34,Widowed,Unemployed,1,Leased,Lower,Bachelor,15,365-50-8822,NC,1
CUST01474,Customer_1474,51,Divorced,Self-Employed,7,Owned,Lower,Bachelor,13,831-18-1607,WA,0
CUST01475,Customer_1475,68,Single,Retired,4,Leased,Lower,Bachelor,15,144-92-8773,IL,0
CUST01476,Customer_1476,47,Married,Unemployed,2,Leased,Lower,PhD,16,295-91-5506,NC,0
CUST01477,Customer_1477,36,Widowed,Unemployed,5,Leased,Middle,Bachelor,11,381-75-1620,NY,0
CUST01478,Customer_1478,64,Widowed,Retired,3,Rented,Middle,PhD,19,211-32-6478,NC,0
CUST01479,Customer_1479,60,Single,Employed,2,Leased,Upper,Bachelor,13,853-55-4955,FL,0
CUST01480,Customer_1480,18,Divorced,Employed,4,Owned,Middle,Bachelor,2,626-11-6961,GA,0
CUST01481,Customer_1481,68,Married,Unemployed,5,Rented,Upper,High School,4,823-47-6829,CA,0
CUST01482,Customer_1482,25,Married,Unemployed,5,Rented,Lower,High School,10,368-93-2654,NC,1
CUST01483,Customer_1483,63,Divorced,Employed,2,Rented,Lower,High School,9,223-93-5563,FL,0
CUST01484,Customer_1484,24,Married,Employed,5,Rented,Middle,High School,16,460-82-3539,FL,0
CUST01485,Customer_1485,22,Divorced,Retired,6,Owned,Middle,None,13,365-14-5663,NY,0
CUST01486,Customer_1486,25,Single,Employed,5,Leased,Middle,Bachelor,1,775-97-5749,IL,1
CUST01487,Customer_1487,63,Married,Self-Employed,7,Owned,Middle,Master,9,167-26-3532,TX,0
CUST01488,Customer_1488,46,Widowed,Employed,7,Rented,Lower,None,11,903-61-9403,OH,0
CUST01489,Customer_1489,55,Divorced,Self-Employed,4,Leased,Middle,Master,19,858-88-3517,TX,0
CUST01490,Customer_1490,35,Widowed,Unemployed,3,Rented,Middle,Bachelor,13,604-15-4359,OH,0
CUST01491,Customer_1491,25,Widowed,Unemployed,4,Leased,Lower,PhD,4,381-24-1555,NY,1
CUST01492,Customer_1492,66,Married,Employed,4,Owned,Upper,PhD,4,439-16-6508,OH,0
CUST01493,Customer_1493,69,Married,Employed,2,Rented,Lower,High School,7,349-30-1996,TX,0
CUST01494,Customer_1494,70,Married,Retired,7,Rented,Upper,None,8,517-25-6157,WA,0
CUST01495,Customer_1495,22,Divorced,Self-Employed,4,Leased,Middle,High School,3,986-75-2044,CA,0
CUST01496,Customer_1496,75,Married,Self-Employed,1,Leased,Middle,Bachelor,15,182-87-8802,MI,0
CUST01497,Customer_1497,51,Married,Retired,7,Owned,Lower,None,2,425-50-4393,NY,0
CUST01498,Customer_1498,30,Single,Retired,7,Leased,Upper,Master,2,623-28-9461,MI,0
CUST01499,Customer_1499,30,Married,Self-Employed,4,Rented,Lower,Master,3,463-24-3708,OH,0
CUST01500,Customer_1500,49,Widowed,Employed,7,Owned,Lower,None,3,895-35-8239,MI,0
CUST01501,Customer_1501,55,Married,Self-Employed,7,Owned,Lower,Master,11,788-98-2377,OH,0
CUST01502,Customer_1502,21,Widowed,Self-Employed,7,Rented,Lower,PhD,16,453-84-2141,NC,0
CUST01503,Customer_1503,48,Married,Unemployed,7,Owned,Lower,Master,18,130-11-1739,GA,0
CUST01504,Customer_1504,32,Married,Unemployed,1,Owned,Lower,High School,16,812-41-2229,GA,0
CUST01505,Customer_1505,74,Divorced,Self-Employed,1,Leased,Middle,Bachelor,14,732-37-2248,OH,0
CUST01506,Customer_1506,56,Single,Self-Employed,5,Owned,Lower,PhD,12,987-61-4978,FL,0
CUST01507,Customer_1507,41,Married,Unemployed,6,Rented,Lower,Bachelor,6,928-30-6307,MI,0
CUST01508,Customer_1508,44,Single,Unemployed,6,Owned,Middle,None,8,777-10-3443,MI,0
CUST01509,Customer_1509,69,Single,Unemployed,5,Leased,Middle,None,17,186-57-7123,NC,0
CUST01510,Customer_1510,60,Divorced,Retired,3,Rented,Middle,PhD,3,241-22-5147,FL,0
CUST01511,Customer_1511,42,Single,Unemployed,7,Leased,Lower,High School,16,457-19-7132,IL,1
CUST01512,Customer_1512,70,Single,Unemployed,5,Rented,Lower,PhD,16,795-48-4285,NC,0
CUST01513,Customer_1513,56,Divorced,Self-Employed,5,Rented,Middle,None,2,244-38-5564,TX,0
CUST01514,Customer_1514,21,Married,Retired,2,Rented,Lower,PhD,5,993-26-8466,TX,0
CUST01515,Customer_1515,57,Single,Employed,6,Rented,Middle,PhD,6,551-59-3700,IL,0
CUST01516,Customer_1516,76,Widowed,Employed,1,Owned,Middle,PhD,18,948-15-2902,OH,0
CUST01517,Customer_1517,71,Widowed,Unemployed,7,Leased,Lower,Master,9,385-61-4808,MI,1
CUST01518,Customer_1518,20,Divorced,Unemployed,6,Owned,Lower,Bachelor,15,935-26-6126,NY,0
CUST01519,Customer_1519,72,Divorced,Self-Employed,5,Owned,Middle,Master,12,535-37-1207,FL,0
CUST01520,Customer_1520,78,Widowed,Unemployed,7,Leased,Lower,None,2,829-27-2249,NC,0
CUST01521,Customer_1521,28,Widowed,Employed,7,Rented,Lower,High School,13,612-23-6753,MI,0
CUST01522,Customer_1522,57,Single,Unemployed,1,Rented,Lower,High School,13,757-30-1623,MI,0
CUST01523,Customer_1523,64,Single,Self-Employed,2,Leased,Lower,None,17,187-14-5358,GA,0
CUST01524,Customer_1524,20,Married,Unemployed,1,Leased,Middle,None,18,440-79-4580,CA,0
CUST01525,Customer_1525,69,Married,Self-Employed,3,Rented,Upper,Master,12,685-51-4852,GA,0
CUST01526,Customer_1526,42,Widowed,Unemployed,5,Rented,Middle,Bachelor,17,765-55-6119,TX,0
CUST01527,Customer_1527,36,Divorced,Employed,2,Owned,Upper,High School,3,504-73-3740,NC,0
CUST01528,Customer_1528,34,Widowed,Retired,1,Rented,Middle,PhD,12,144-47-3841,WA,0
CUST01529,Customer_1529,49,Divorced,Self-Employed,5,Owned,Upper,Master,11,906-96-2958,GA,1
CUST01530,Customer_1530,67,Divorced,Employed,5,Owned,Middle,None,4,484-48-3002,FL,0
CUST01531,Customer_1531,68,Widowed,Retired,3,Owned,Middle,Bachelor,11,108-98-6867,FL,0
CUST01532,Customer_1532,31,Divorced,Employed,6,Rented,Upper,PhD,13,469-26-5308,NC,1
CUST01533,Customer_1533,69,Widowed,Unemployed,5,Owned,Middle,None,8,344-29-9617,NC,0
CUST01534,Customer_1534,69,Married,Employed,3,Leased,Middle,High School,13,690-37-2864,MI,0
CUST01535,Customer_1535,21,Married,Retired,1,Leased,Upper,PhD,15,791-64-8691,TX,1
CUST01536,Customer_1536,37,Divorced,Employed,6,Leased,Middle,PhD,12,780-45-6870,NC,0
CUST01537,Customer_1537,18,Widowed,Self-Employed,5,Owned,Lower,Master,8,442-18-1286,WA,0
CUST01538,Customer_1538,79,Single,Unemployed,1,Rented,Middle,Bachelor,6,171-91-8580,CA,0
CUST01539,Customer_1539,47,Divorced,Retired,2,Rented,Middle,High School,13,451-90-7635,IL,0
CUST01540,Customer_1540,34,Single,Self-Employed,3,Rented,Lower,High School,18,221-30-4378,NC,0
CUST01541,Customer_1541,73,Widowed,Self-Employed,2,Owned,Middle,Bachelor,9,823-68-4537,OH,0
CUST01542,Customer_1542,60,Divorced,Self-Employed,6,Rented,Upper,Master,10,851-38-9179,WA,0
CUST01543,Customer_1543,76,Single,Retired,7,Rented,Middle,Master,18,748-72-1788,GA,0
CUST01544,Customer_1544,67,Single,Retired,1,Leased,Middle,None,6,232-97-7914,NY,0
CUST01545,Customer_1545,77,Divorced,Employed,2,Rented,Middle,PhD,16,331-86-3771,GA,0
CUST01546,Customer_1546,31,Single,Retired,2,Rented,Lower,None,5,415-37-5446,NC,0
CUST01547,Customer_1547,30,Single,Retired,7,Owned,Middle,PhD,5,784-24-9706,NC,0
CUST01548,Customer_1548,22,Single,Unemployed,5,Leased,Lower,Master,6,373-96-8827,FL,0
CUST01549,Customer_1549,39,Single,Self-Employed,7,Leased,Middle,None,2,592-17-6163,WA,0
CUST01550,Customer_1550,52,Married,Self-Employed,2,Rented,Lower,PhD,9,785-97-1878,WA,0
CUST01551,Customer_1551,53,Divorced,Retired,1,Rented,Middle,None,7,769-36-7748,FL,1
CUST01552,Customer_1552,59,Widowed,Self-Employed,4,Owned,Middle,Bachelor,5,623-87-1029,FL,0
CUST01553,Customer_1553,63,Divorced,Self-Employed,6,Leased,Middle,PhD,15,554-70-4412,NY,0
CUST01554,Customer_1554,68,Widowed,Self-Employed,6,Rented,Middle,Bachelor,10,384-39-7736,NY,0
CUST01555,Customer_1555,50,Widowed,Employed,4,Leased,Middle,Bachelor,4,286-96-2882,TX,0
CUST01556,Customer_1556,34,Single,Self-Employed,2,Leased,Lower,PhD,4,474-98-1269,TX,0
CUST01557,Customer_1557,45,Divorced,Employed,1,Rented,Middle,Master,16,402-85-3846,NC,0
CUST01558,Customer_1558,72,Single,Employed,4,Leased,Middle,PhD,6,346-10-2337,WA,0
CUST01559,Customer_1559,68,Widowed,Self-Employed,4,Owned,Middle,PhD,8,276-88-5915,CA,0
CUST01560,Customer_1560,74,Widowed,Retired,1,Rented,Middle,PhD,3,309-82-6446,OH,0
CUST01561,Customer_1561,51,Single,Retired,7,Owned,Middle,High School,16,383-32-2985,FL,0
CUST01562,Customer_1562,66,Single,Self-Employed,5,Rented,Upper,High School,7,740-73-6838,FL,0
CUST01563,Customer_1563,43,Married,Retired,3,Rented,Lower,Bachelor,14,502-55-9080,OH,0
CUST01564,Customer_1564,18,Divorced,Employed,3,Owned,Middle,Bachelor,8,598-64-3044,TX,0
CUST01565,Customer_1565,64,Divorced,Unemployed,3,Leased,Lower,None,16,509-11-5152,CA,0
CUST01566,Customer_1566,23,Single,Unemployed,7,Owned,Upper,High School,8,819-69-9002,MI,0
CUST01567,Customer_1567,57,Divorced,Self-Employed,6,Rented,Middle,Master,18,405-79-7589,IL,1
CUST01568,Customer_1568,79,Divorced,Self-Employed,1,Leased,Middle,PhD,14,736-81-5246,CA,1
CUST01569,Customer_1569,19,Widowed,Unemployed,3,Rented,Middle,Bachelor,10,407-61-4458,MI,0
CUST01570,Customer_1570,63,Married,Self-Employed,6,Owned,Middle,Bachelor,10,721-87-1236,GA,0
CUST01571,Customer_1571,71,Single,Unemployed,3,Owned,Middle,Bachelor,12,658-47-1943,NC,0
CUST01572,Customer_1572,56,Divorced,Employed,6,Leased,Middle,Master,14,301-83-4279,GA,0
CUST01573,Customer_1573,60,Divorced,Unemployed,4,Leased,Lower,PhD,14,178-76-3134,IL,0
CUST01574,Customer_1574,73,Divorced,Employed,6,Rented,Lower,Master,1,426-27-7651,NC,0
CUST01575,Customer_1575,66,Divorced,Self-Employed,4,Owned,Middle,None,6,925-96-1673,NY,1
CUST01576,Customer_1576,20,Single,Unemployed,6,Leased,Middle,High School,9,930-66-8448,GA,0
CUST01577,Customer_1577,65,Single,Retired,4,Rented,Middle,Bachelor,11,167-85-3948,MI,0
CUST01578,Customer_1578,64,Married,Self-Employed,2,Leased,Upper,Bachelor,2,454-89-7583,MI,0
CUST01579,Customer_1579,32,Widowed,Employed,7,Owned,Upper,Bachelor,4,560-69-4200,OH,0
CUST01580,Customer_1580,58,Divorced,Employed,3,Owned,Middle,PhD,9,983-16-6173,CA,0
CUST01581,Customer_1581,70,Divorced,Unemployed,1,Owned,Middle,High School,9,139-48-5575,CA,0
CUST01582,Customer_1582,70,Widowed,Retired,3,Leased,Middle,Bachelor,12,852-93-7745,IL,0
CUST01583,Customer_1583,71,Married,Retired,3,Leased,Lower,High School,2,966-21-5732,GA,0
CUST01584,Customer_1584,66,Married,Retired,2,Owned,Lower,Master,16,636-16-6330,CA,0
CUST01585,Customer_1585,25,Divorced,Self-Employed,7,Owned,Middle,None,6,138-66-2992,IL,0
CUST01586,Customer_1586,48,Single,Self-Employed,4,Leased,Middle,None,11,946-39-6417,IL,0
CUST01587,Customer_1587,32,Married,Retired,3,Owned,Middle,High School,18,647-87-4032,IL,0
CUST01588,Customer_1588,22,Divorced,Retired,5,Rented,Middle,High School,8,422-70-1516,OH,0
CUST01589,Customer_1589,34,Married,Self-Employed,5,Leased,Upper,Master,6,597-43-9800,FL,0
CUST01590,Customer_1590,74,Single,Self-Employed,4,Rented,Upper,Bachelor,6,578-78-8499,OH,0
CUST01591,Customer_1591,55,Married,Employed,7,Owned,Middle,Bachelor,13,231-66-7117,IL,0
CUST01592,Customer_1592,65,Widowed,Employed,7,Owned,Middle,PhD,19,497-27-5156,WA,1
CUST01593,Customer_1593,49,Married,Unemployed,4,Rented,Middle,Bachelor,11,145-98-1799,NY,0
CUST01594,Customer_1594,40,Widowed,Unemployed,5,Leased,Lower,Master,4,227-22-2849,WA,0
CUST01595,Customer_1595,47,Divorced,Unemployed,1,Rented,Lower,High School,18,265-65-2004,WA,0
CUST01596,Customer_1596,79,Single,Self-Employed,4,Leased,Lower,None,1,730-46-4554,NY,0
CUST01597,Customer_1597,35,Widowed,Employed,4,Leased,Middle,High School,8,558-12-5501,IL,0
CUST01598,Customer_1598,37,Divorced,Self-Employed,3,Owned,Middle,High School,3,569-76-2299,GA,0
CUST01599,Customer_1599,70,Divorced,Retired,6,Leased,Middle,Master,1,146-14-9629,IL,0
CUST01600,Customer_1600,40,Divorced,Retired,5,Leased,Lower,None,19,409-31-2220,NC,0
CUST01601,Customer_1601,74,Single,Employed,4,Leased,Middle,PhD,2,330-49-9728,FL,0
CUST01602,Customer_1602,78,Married,Self-Employed,4,Leased,Middle,Master,18,784-85-1423,WA,1
CUST01603,Customer_1603,22,Widowed,Unemployed,5,Leased,Middle,Bachelor,11,616-54-2756,GA,0
CUST01604,Customer_1604,59,Divorced,Employed,2,Leased,Middle,Bachelor,7,546-62-1015,CA,0
CUST01605,Customer_1605,23,Married,Self-Employed,2,Leased,Lower,PhD,17,981-75-9329,FL,0
CUST01606,Customer_1606,72,Married,Employed,4,Rented,Upper,Master,1,180-15-9387,GA,0
CUST01607,Customer_1607,25,Divorced,Self-Employed,3,Owned,Middle,PhD,14,938-66-2804,FL,0
CUST01608,Customer_1608,73,Married,Retired,5,Owned,Lower,Master,15,358-80-9326,IL,0
CUST01609,Customer_1609,65,Married,Retired,7,Leased,Middle,Bachelor,7,703-45-8395,GA,0
CUST01610,Customer_1610,51,Divorced,Employed,3,Owned,Middle,High School,6,333-21-4460,NY,0
CUST01611,Customer_1611,30,Married,Unemployed,5,Owned,Middle,Bachelor,1,520-64-7193,WA,0
CUST01612,Customer_1612,34,Divorced,Retired,2,Leased,Middle,Bachelor,1,750-28-6955,GA,0
CUST01613,Customer_1613,44,Divorced,Retired,6,Owned,Upper,Master,1,140-91-4977,IL,0
CUST01614,Customer_1614,70,Divorced,Employed,2,Owned,Middle,Bachelor,9,959-87-2773,FL,0
CUST01615,Customer_1615,73,Divorced,Self-Employed,4,Leased,Middle,PhD,11,200-91-5422,FL,0
